渔船ID,lat,lon,速度,方向,time,type
138,30.119025777777786,122.298468,9.2,91.0,2017-03-23 07:41:35,刺网
138,30.11819244444445,122.32702355555556,8.8,96.0,2017-03-23 07:51:35,刺网
138,30.11558133333333,122.35552355555555,9.2,91.0,2017-03-23 08:01:35,刺网
138,30.11266466666667,122.384718,9.2,94.0,2017-03-23 08:11:35,刺网
138,30.108109111111112,122.41427355555555,9.5,101.0,2017-03-23 08:21:35,刺网
138,30.101886888888888,122.44388466666668,9.6,105.0,2017-03-23 08:31:35,刺网
138,30.095775777777767,122.47319022222223,9.3,104.0,2017-03-23 08:41:34,刺网
138,30.08747022222222,122.50124577777778,9.5,118.0,2017-03-23 08:51:34,刺网
138,30.074414666666666,122.52774577777778,9.5,118.0,2017-03-23 09:01:34,刺网
138,30.06185911111111,122.55538466666668,10.3,118.0,2017-03-23 09:11:35,刺网
138,30.049692444444442,122.583218,10.0,116.0,2017-03-23 09:21:34,刺网
138,30.037303555555553,122.61110688888893,9.5,115.0,2017-03-23 09:31:34,刺网
138,30.02408133333333,122.63910688888893,10.5,122.0,2017-03-23 09:41:34,刺网
138,30.011248,122.66796800000002,10.4,117.0,2017-03-23 09:51:34,刺网
138,29.996775777777767,122.6982457777778,9.7,116.0,2017-03-23 10:02:04,刺网
138,29.985303555555554,122.72652355555556,10.1,112.0,2017-03-23 10:11:34,刺网
138,29.973692444444442,122.7559402222222,9.8,113.0,2017-03-23 10:21:34,刺网
138,29.96697022222222,122.78624577777778,9.6,99.0,2017-03-23 10:31:34,刺网
138,29.96158133333333,122.816468,9.5,97.0,2017-03-23 10:41:34,刺网
138,29.956498,122.84627355555556,9.2,98.0,2017-03-23 10:51:34,刺网
138,29.952498,122.87574577777778,9.4,100.0,2017-03-23 11:01:36,刺网
138,29.94813688888889,122.90560688888893,9.3,99.0,2017-03-23 11:11:34,刺网
138,29.94358133333333,122.935968,9.2,98.0,2017-03-23 11:21:36,刺网
138,29.93810911111111,122.96630133333336,9.6,97.0,2017-03-23 11:31:34,刺网
138,29.933220222222214,122.996718,9.6,100.0,2017-03-23 11:41:34,刺网
138,29.928275777777767,123.02691244444445,9.8,94.0,2017-03-23 11:51:34,刺网
138,29.92344244444445,123.05710688888892,9.5,94.0,2017-03-23 12:01:34,刺网
138,29.918748,123.08716244444444,9.4,98.0,2017-03-23 12:11:34,刺网
138,29.90794244444445,123.14635688888893,9.9,106.0,2017-03-23 12:31:37,刺网
138,29.90188688888889,123.17505133333334,9.2,95.0,2017-03-23 12:41:34,刺网
138,29.89663688888889,123.20391244444444,9.6,99.0,2017-03-23 12:51:34,刺网
138,29.892636888888887,123.23191244444445,9.3,95.0,2017-03-23 13:01:37,刺网
138,29.885748,123.26177355555555,8.9,101.0,2017-03-23 13:12:03,刺网
138,29.88119244444445,123.28924577777778,9.4,93.0,2017-03-23 13:21:33,刺网
138,29.87408133333333,123.31802355555556,9.5,97.0,2017-03-23 13:31:33,刺网
138,29.86913688888889,123.34688466666668,8.3,111.0,2017-03-23 13:41:35,刺网
138,29.86491466666667,123.37541244444445,8.9,98.0,2017-03-23 13:51:35,刺网
138,29.86005355555556,123.4034957777778,9.3,96.0,2017-03-23 14:01:34,刺网
138,29.85488688888889,123.430968,8.3,95.0,2017-03-23 14:11:35,刺网
138,29.849581333333337,123.45844022222224,9.2,100.0,2017-03-23 14:21:33,刺网
138,29.84435911111111,123.48627355555556,8.7,112.0,2017-03-23 14:31:35,刺网
138,29.84135911111111,123.51335688888894,7.7,95.0,2017-03-23 14:41:33,刺网
138,29.838109111111113,123.53991244444444,8.6,110.0,2017-03-23 14:51:33,刺网
138,29.83444244444444,123.566468,8.0,85.0,2017-03-23 15:01:34,刺网
138,29.83188688888889,123.59266244444444,8.1,93.0,2017-03-23 15:11:33,刺网
138,29.829497999999997,123.61930133333333,8.5,90.0,2017-03-23 15:21:34,刺网
138,29.827053555555548,123.64627355555555,8.5,89.0,2017-03-23 15:31:36,刺网
138,29.825692444444453,123.6729957777778,9.1,108.0,2017-03-23 15:41:35,刺网
138,29.823303555555555,123.70038466666668,8.7,93.0,2017-03-23 15:51:34,刺网
138,29.820386888888887,123.72794022222223,8.5,106.0,2017-03-23 16:02:04,刺网
138,29.818164666666664,123.75341244444445,8.9,101.0,2017-03-23 16:11:33,刺网
138,29.80560911111111,123.80485688888888,8.1,114.0,2017-03-23 16:31:33,刺网
138,29.799664666666665,123.830468,8.6,109.0,2017-03-23 16:41:35,刺网
138,29.79872022222222,123.85485688888888,8.4,95.0,2017-03-23 16:51:34,刺网
138,29.795914666666665,123.88113466666668,8.5,83.0,2017-03-23 17:01:33,刺网
138,29.792609111111112,123.906218,8.6,99.0,2017-03-23 17:11:34,刺网
138,29.791748,123.93207911111112,9.0,98.0,2017-03-23 17:21:35,刺网
138,29.787636888888887,123.95857911111112,8.2,103.0,2017-03-23 17:31:33,刺网
138,29.78833133333333,123.96638466666668,9.4,258.0,2017-03-23 17:41:35,刺网
138,29.78485911111111,123.9714957777778,9.7,109.0,2017-03-23 17:51:35,刺网
138,29.76983133333333,123.984468,9.6,203.0,2017-03-23 18:01:32,刺网
138,29.755720222222234,123.97685688888893,9.8,331.0,2017-03-23 18:11:34,刺网
138,29.780247999999997,123.96730133333334,8.9,334.0,2017-03-23 18:21:34,刺网
138,29.798053555555555,123.96399577777778,9.2,56.0,2017-03-23 18:31:41,刺网
138,29.806942444444445,123.96719022222223,0.9,0.0,2017-03-23 18:41:36,刺网
138,29.80569244444445,123.96477355555555,1.4,222.0,2017-03-23 18:51:34,刺网
138,29.804997999999998,123.96432911111113,0.2,0.0,2017-03-23 19:02:24,刺网
138,29.80497022222222,123.96430133333334,0.4,0.0,2017-03-23 19:11:33,刺网
138,29.80494244444445,123.96427355555555,0.3,0.0,2017-03-23 19:21:32,刺网
138,29.80491466666667,123.96430133333334,0.2,0.0,2017-03-23 19:31:34,刺网
138,29.80483133333333,123.96449577777778,0.5,0.0,2017-03-23 19:41:34,刺网
138,29.804886888888888,123.96435688888893,0.3,244.0,2017-03-23 19:51:33,刺网
138,29.80483133333333,123.964468,0.8,349.0,2017-03-23 20:01:32,刺网
138,29.804886888888888,123.96430133333334,0.3,0.0,2017-03-23 20:11:34,刺网
138,29.80485911111111,123.96449577777778,0.2,0.0,2017-03-23 20:21:34,刺网
138,29.80485911111111,123.96432911111113,0.8,139.0,2017-03-23 20:31:34,刺网
138,29.804803555555555,123.96441244444445,0.1,0.0,2017-03-23 20:41:34,刺网
138,29.804775777777767,123.96438466666667,0.2,0.0,2017-03-23 20:51:33,刺网
138,29.804748,123.96452355555556,0.9,236.0,2017-03-23 21:01:33,刺网
138,29.804748,123.96460688888894,0.7,210.0,2017-03-23 21:11:33,刺网
138,29.804803555555555,123.96452355555556,0.4,0.0,2017-03-23 21:21:34,刺网
138,29.804692444444445,123.96463466666668,0.1,0.0,2017-03-23 21:31:36,刺网
138,29.804275777777768,123.96471800000002,0.9,7.0,2017-03-23 21:41:40,刺网
138,29.804775777777767,123.96460688888894,0.5,36.0,2017-03-23 21:52:03,刺网
138,29.804775777777767,123.96469022222223,0.1,0.0,2017-03-23 22:01:34,刺网
138,29.804748,123.96460688888894,0.3,0.0,2017-03-23 22:11:33,刺网
138,29.804748,123.96455133333336,0.2,0.0,2017-03-23 22:21:33,刺网
138,29.804720222222233,123.96469022222223,0.5,341.0,2017-03-23 22:31:34,刺网
138,29.804720222222233,123.96474577777781,0.9,218.0,2017-03-23 22:41:32,刺网
138,29.804748,123.96480133333334,0.4,0.0,2017-03-23 22:51:33,刺网
138,29.804720222222233,123.96474577777781,0.5,104.0,2017-03-23 23:01:32,刺网
138,29.804692444444445,123.96482911111113,0.3,0.0,2017-03-23 23:11:32,刺网
138,29.804692444444445,123.96482911111113,1.3,99.0,2017-03-23 23:21:33,刺网
138,29.80466466666667,123.96480133333334,0.3,0.0,2017-03-23 23:31:32,刺网
138,29.804692444444445,123.96482911111113,0.7,291.0,2017-03-23 23:41:32,刺网
138,29.804720222222233,123.96474577777781,0.1,0.0,2017-03-23 23:51:33,刺网
138,29.804692444444445,123.96474577777781,0.5,0.0,2017-03-24 00:02:03,刺网
138,29.80466466666667,123.96477355555555,0.3,0.0,2017-03-24 00:11:32,刺网
138,29.804720222222233,123.96460688888894,1.7,258.0,2017-03-24 00:21:32,刺网
138,29.80466466666667,123.96480133333334,0.3,0.0,2017-03-24 00:31:32,刺网
138,29.80463688888889,123.96474577777781,0.3,0.0,2017-03-24 00:41:33,刺网
138,29.80466466666667,123.96474577777781,0.1,0.0,2017-03-24 00:51:32,刺网
138,29.804692444444445,123.96466244444444,0.2,0.0,2017-03-24 01:01:32,刺网
138,29.804748,123.96455133333336,0.2,0.0,2017-03-24 01:11:32,刺网
138,29.804748,123.964468,0.7,180.0,2017-03-24 01:21:32,刺网
138,29.804803555555555,123.96432911111113,0.1,0.0,2017-03-24 01:31:32,刺网
138,29.804748,123.96435688888893,0.3,0.0,2017-03-24 01:41:32,刺网
138,29.804775777777767,123.96427355555555,0.7,1.0,2017-03-24 01:51:32,刺网
138,29.80485911111111,123.9642457777778,0.1,0.0,2017-03-24 02:01:32,刺网
138,29.804803555555555,123.9642457777778,0.8,181.0,2017-03-24 02:11:32,刺网
138,29.80483133333333,123.96416244444444,0.1,0.0,2017-03-24 02:21:32,刺网
138,29.804803555555555,123.9642457777778,0.1,0.0,2017-03-24 02:31:32,刺网
138,29.80485911111111,123.96410688888888,0.3,0.0,2017-03-24 02:41:32,刺网
138,29.804886888888888,123.96402355555556,0.4,0.0,2017-03-24 02:51:32,刺网
138,29.80483133333333,123.96407911111113,0.4,0.0,2017-03-24 03:01:33,刺网
138,29.804886888888888,123.96402355555556,0.3,0.0,2017-03-24 03:11:32,刺网
138,29.804803555555555,123.96402355555556,0.4,0.0,2017-03-24 03:21:32,刺网
138,29.804886888888888,123.96405133333334,0.1,0.0,2017-03-24 03:31:31,刺网
138,29.804886888888888,123.96388466666669,1.0,329.0,2017-03-24 03:42:03,刺网
138,29.80497022222222,123.96377355555558,1.5,286.0,2017-03-24 03:51:31,刺网
138,29.80510911111111,123.963718,1.3,312.0,2017-03-24 04:01:31,刺网
138,29.80513688888889,123.96357911111113,0.1,0.0,2017-03-24 04:11:32,刺网
138,29.80519244444445,123.96357911111113,0.3,0.0,2017-03-24 04:21:31,刺网
138,29.805220222222214,123.96352355555555,0.6,237.0,2017-03-24 04:31:31,刺网
138,29.805220222222214,123.96352355555555,0.6,0.0,2017-03-24 04:41:31,刺网
138,29.805220222222214,123.96352355555555,0.0,0.0,2017-03-24 04:51:31,刺网
138,29.80508133333333,123.96363466666668,0.1,0.0,2017-03-24 05:01:31,刺网
138,29.80508133333333,123.96357911111113,0.3,0.0,2017-03-24 05:11:31,刺网
138,29.80510911111111,123.96355133333334,0.1,0.0,2017-03-24 05:21:31,刺网
138,29.80497022222222,123.9637457777778,0.3,0.0,2017-03-24 05:31:32,刺网
138,29.804886888888888,123.96382911111112,0.4,0.0,2017-03-24 05:41:31,刺网
138,29.805053555555553,123.96369022222223,0.1,0.0,2017-03-24 05:52:03,刺网
138,29.80510911111111,123.96363466666668,0.5,307.0,2017-03-24 06:01:32,刺网
138,29.80513688888889,123.96357911111113,0.0,0.0,2017-03-24 06:11:32,刺网
138,29.80510911111111,123.96366244444445,1.1,133.0,2017-03-24 06:21:31,刺网
138,29.80510911111111,123.96360688888893,0.3,68.0,2017-03-24 06:31:31,刺网
138,29.80510911111111,123.96363466666668,0.4,0.0,2017-03-24 06:41:31,刺网
138,29.80510911111111,123.96366244444445,0.1,0.0,2017-03-24 06:51:31,刺网
138,29.805220222222214,123.96352355555555,0.2,0.0,2017-03-24 07:01:32,刺网
