渔船ID,lat,lon,速度,方向,time,type
692,26.804748,123.73307911111112,1.1,9.0,2017-11-07 13:00:19,围网
692,26.804748,123.73307911111112,1.1,9.0,2017-11-07 13:00:46,围网
692,26.806053555555554,123.73113466666668,1.0,345.0,2017-11-07 13:10:19,围网
692,26.806053555555554,123.73113466666668,1.0,345.0,2017-11-07 13:10:46,围网
692,26.807803555555555,123.72952355555556,1.1,347.0,2017-11-07 13:20:19,围网
692,26.807803555555555,123.72952355555556,1.1,347.0,2017-11-07 13:20:45,围网
692,26.80983133333333,123.72841244444444,1.5,350.0,2017-11-07 13:30:19,围网
692,26.80983133333333,123.72841244444444,1.5,350.0,2017-11-07 13:30:46,围网
692,26.813025777777767,123.72860688888893,2.6,5.0,2017-11-07 13:40:19,围网
692,26.813025777777767,123.72860688888893,2.6,5.0,2017-11-07 13:40:46,围网
692,26.81694244444445,123.73591244444445,5.4,105.0,2017-11-07 13:50:46,围网
692,26.815831333333332,123.74810688888893,2.4,81.0,2017-11-07 14:00:40,围网
692,26.815831333333332,123.74810688888893,2.4,81.0,2017-11-07 14:01:06,围网
692,26.816025777777767,123.75377355555555,2.4,99.0,2017-11-07 14:10:20,围网
692,26.816025777777767,123.75377355555555,2.4,99.0,2017-11-07 14:10:47,围网
692,26.81508133333333,123.759968,2.0,78.0,2017-11-07 14:20:19,围网
692,26.81508133333333,123.759968,2.0,78.0,2017-11-07 14:20:46,围网
692,26.81433133333333,123.76560688888893,1.7,84.0,2017-11-07 14:30:19,围网
692,26.81433133333333,123.76560688888893,1.7,84.0,2017-11-07 14:30:45,围网
692,26.81266466666667,123.7714957777778,2.5,116.0,2017-11-07 14:40:19,围网
692,26.81266466666667,123.7714957777778,2.5,116.0,2017-11-07 14:40:46,围网
692,26.81016466666667,123.77741244444445,1.5,106.0,2017-11-07 14:50:19,围网
692,26.81016466666667,123.77741244444445,1.5,106.0,2017-11-07 14:50:45,围网
692,26.80810911111111,123.78288466666667,2.4,141.0,2017-11-07 15:00:18,围网
692,26.80810911111111,123.78288466666667,2.4,141.0,2017-11-07 15:00:45,围网
692,26.80035911111111,123.7871902222222,3.1,163.0,2017-11-07 15:10:18,围网
692,26.80035911111111,123.7871902222222,3.1,163.0,2017-11-07 15:10:45,围网
692,26.791970222222233,123.78755133333334,2.8,168.0,2017-11-07 15:20:18,围网
692,26.791970222222233,123.78755133333334,2.8,168.0,2017-11-07 15:20:45,围网
692,26.784998,123.78580133333334,2.1,180.0,2017-11-07 15:30:40,围网
692,26.784998,123.78580133333334,2.1,180.0,2017-11-07 15:31:06,围网
692,26.77983133333333,123.783468,2.4,223.0,2017-11-07 15:40:44,围网
692,26.77538688888889,123.77971800000002,1.9,210.0,2017-11-07 15:50:45,围网
692,26.77188688888889,123.77563466666666,2.1,239.0,2017-11-07 16:00:45,围网
692,26.769136888888887,123.77127355555555,2.0,216.0,2017-11-07 16:10:45,围网
692,26.76705355555555,123.76685688888894,1.4,218.0,2017-11-07 16:20:45,围网
692,26.76555355555555,123.76227355555555,1.2,0.0,2017-11-07 16:30:45,围网
692,26.765442444444442,123.757218,2.0,262.0,2017-11-07 16:40:44,围网
692,26.76669244444444,123.75219022222224,1.4,281.0,2017-11-07 16:50:45,围网
692,26.76710911111111,123.75305133333336,1.9,68.0,2017-11-07 17:00:45,围网
692,26.76783133333333,123.758218,1.0,75.0,2017-11-07 17:10:45,围网
692,26.76788688888889,123.7586068888889,1.1,130.0,2017-11-07 17:20:45,围网
692,26.767609111111106,123.75805133333334,1.0,0.0,2017-11-07 17:30:53,围网
692,26.76733133333333,123.75610688888894,0.2,0.0,2017-11-07 17:40:45,围网
692,26.76708133333333,123.75419022222223,0.3,0.0,2017-11-07 17:50:44,围网
692,26.76722022222221,123.75213466666668,0.8,250.0,2017-11-07 18:00:41,围网
692,26.76722022222221,123.75213466666668,0.8,250.0,2017-11-07 18:01:08,围网
692,26.76863688888889,123.74766244444444,5.0,315.0,2017-11-07 18:10:18,围网
692,26.76863688888889,123.74766244444444,5.0,315.0,2017-11-07 18:10:44,围网
692,26.778997999999998,123.72135688888888,9.1,294.0,2017-11-07 18:20:17,围网
692,26.778997999999998,123.72135688888888,9.1,294.0,2017-11-07 18:20:44,围网
692,26.79080355555556,123.69457911111112,10.1,298.0,2017-11-07 18:30:18,围网
692,26.79080355555556,123.69457911111112,10.1,298.0,2017-11-07 18:30:44,围网
692,26.802498,123.66785688888888,10.0,295.0,2017-11-07 18:40:18,围网
692,26.802498,123.66785688888888,10.0,295.0,2017-11-07 18:40:44,围网
692,26.81188688888889,123.63955133333334,9.1,293.0,2017-11-07 18:50:18,围网
692,26.81188688888889,123.63955133333334,9.1,293.0,2017-11-07 18:50:44,围网
692,26.819998,123.61074577777778,9.4,278.0,2017-11-07 19:00:45,围网
692,26.825025777777768,123.58082911111113,10.8,282.0,2017-11-07 19:10:18,围网
692,26.825025777777768,123.58082911111113,10.8,282.0,2017-11-07 19:10:45,围网
692,26.829414666666665,123.550968,9.4,287.0,2017-11-07 19:20:17,围网
692,26.829414666666665,123.550968,9.4,287.0,2017-11-07 19:20:44,围网
692,26.83263688888889,123.52027355555555,10.9,269.0,2017-11-07 19:30:17,围网
692,26.83263688888889,123.52027355555555,10.9,269.0,2017-11-07 19:30:44,围网
692,26.83022022222222,123.49599577777781,9.5,269.0,2017-11-07 19:40:17,围网
692,26.83022022222222,123.49599577777781,9.5,269.0,2017-11-07 19:40:44,围网
692,26.82983133333333,123.4656902222222,9.4,265.0,2017-11-07 19:50:17,围网
692,26.82983133333333,123.4656902222222,9.4,265.0,2017-11-07 19:50:44,围网
692,26.83038688888889,123.44330133333334,3.1,313.0,2017-11-07 20:00:17,围网
692,26.83038688888889,123.44330133333334,3.1,313.0,2017-11-07 20:00:44,围网
692,26.832025777777766,123.43663466666668,3.8,290.0,2017-11-07 20:10:16,围网
692,26.832025777777766,123.43663466666668,3.8,290.0,2017-11-07 20:10:43,围网
