渔船ID,lat,lon,速度,方向,time,type
13847,29.970777777777766,122.37288888888888,6.7,88.0,2018-10-06 14:23:01,围网
13847,29.974694444444445,122.40133333333334,8.6,66.0,2018-10-06 14:33:01,围网
13847,29.98022222222221,122.4265277777778,7.3,71.0,2018-10-06 14:43:01,围网
13847,29.98319444444445,122.45391666666669,8.4,84.0,2018-10-06 14:53:01,围网
13847,29.98252777777777,122.48191666666666,9.5,93.0,2018-10-06 15:03:01,围网
13847,29.985138888888887,122.50866666666668,6.8,83.0,2018-10-06 15:13:01,围网
13847,29.98911111111111,122.53552777777777,9.1,99.0,2018-10-06 15:24:01,围网
13847,29.98908333333333,122.56036111111106,8.3,76.0,2018-10-06 15:33:01,围网
13847,29.99208333333333,122.58672222222219,7.8,92.0,2018-10-06 15:43:01,围网
13847,29.994,122.61272222222222,7.1,91.0,2018-10-06 15:54:01,围网
13847,29.995361111111112,122.63333333333334,7.3,86.0,2018-10-06 16:03:01,围网
13847,29.99741666666667,122.65625,6.8,78.0,2018-10-06 16:13:01,围网
13847,30.00025,122.67941666666668,7.3,75.0,2018-10-06 16:23:01,围网
13847,30.00275,122.70188888888887,6.8,89.0,2018-10-06 16:33:01,围网
13847,30.007444444444445,122.72172222222223,6.8,72.0,2018-10-06 16:43:01,围网
13847,30.01,122.74433333333334,7.3,88.0,2018-10-06 16:53:01,围网
13847,30.01125,122.76652777777777,7.1,81.0,2018-10-06 17:03:01,围网
13847,30.0135,122.7890277777778,7.5,93.0,2018-10-06 17:13:01,围网
13847,30.015611111111113,122.81236111111107,7.8,83.0,2018-10-06 17:23:01,围网
13847,30.016805555555553,122.8365,8.7,95.0,2018-10-06 17:33:01,围网
13847,30.017166666666668,122.86036111111108,6.4,87.0,2018-10-06 17:43:01,围网
13847,30.01883333333333,122.88158333333332,8.4,83.0,2018-10-06 17:53:01,围网
13847,30.02038888888889,122.90647222222223,7.0,0.0,2018-10-06 18:04:01,围网
13847,30.02108333333333,122.92741666666667,9.9,61.0,2018-10-06 18:13:01,围网
13847,30.02338888888889,122.94819444444445,6.8,30.0,2018-10-06 18:23:01,围网
13847,30.02369444444444,122.96938888888887,7.9,114.0,2018-10-06 18:33:01,围网
13847,30.01963888888889,122.99230555555555,8.1,106.0,2018-10-06 18:43:01,围网
13847,30.016638888888888,123.01430555555555,7.5,112.0,2018-10-06 18:53:01,围网
13847,30.017805555555555,123.03663888888887,6.8,81.0,2018-10-06 19:03:01,围网
13847,30.02052777777779,123.05847222222219,7.0,92.0,2018-10-06 19:13:01,围网
13847,30.02197222222221,123.08086111111106,6.7,85.0,2018-10-06 19:23:01,围网
13847,30.02411111111111,123.103,7.8,78.0,2018-10-06 19:33:01,围网
13847,30.02622222222222,123.12508333333334,6.6,94.0,2018-10-06 19:43:01,围网
13847,30.028166666666664,123.14783333333335,7.7,90.0,2018-10-06 19:53:01,围网
13847,30.03011111111111,123.17147222222223,7.8,91.0,2018-10-06 20:03:01,围网
13847,30.03183333333333,123.1954722222222,6.6,87.0,2018-10-06 20:13:01,围网
13847,30.03933333333333,123.21325,7.3,45.0,2018-10-06 20:23:01,围网
13847,30.038277777777786,123.23811111111112,8.5,82.0,2018-10-06 20:33:01,围网
13847,30.040250000000004,123.26308333333333,8.6,82.0,2018-10-06 20:43:01,围网
13847,30.045500000000004,123.31547222222223,8.1,73.0,2018-10-06 21:03:01,围网
13847,30.04855555555556,123.3425,9.9,90.0,2018-10-06 21:13:01,围网
13847,30.05072222222222,123.37038888888887,10.2,78.0,2018-10-06 21:23:01,围网
13847,30.054972222222233,123.39755555555556,10.4,86.0,2018-10-06 21:33:01,围网
13847,30.05858333333333,123.42583333333334,9.1,79.0,2018-10-06 21:43:01,围网
13847,30.06225,123.45269444444445,8.5,89.0,2018-10-06 21:53:01,围网
13847,30.06613888888889,123.48333333333332,9.0,75.0,2018-10-06 22:04:01,围网
