渔船ID,lat,lon,速度,方向,time,type
15142,30.12444444444445,122.76711111111112,0.8,95.0,2020-03-14 01:16:55,拖网
15142,30.12458333333333,122.76758333333332,0.4,0.0,2020-03-14 01:26:32,拖网
15142,30.12461111111111,122.76763888888887,0.5,0.0,2020-03-14 01:36:32,拖网
15142,30.124777777777766,122.76788888888888,1.4,79.0,2020-03-14 01:46:32,拖网
15142,30.124805555555554,122.76791666666666,1.3,162.0,2020-03-14 01:56:32,拖网
15142,30.124777777777766,122.76794444444445,0.3,0.0,2020-03-14 02:06:32,拖网
15142,30.12483333333333,122.768,0.2,0.0,2020-03-14 02:16:32,拖网
15142,30.124944444444445,122.76805555555555,1.2,194.0,2020-03-14 02:26:32,拖网
15142,30.12491666666667,122.76805555555555,0.2,0.0,2020-03-14 02:36:31,拖网
15142,30.12491666666667,122.76791666666666,0.1,0.0,2020-03-14 02:46:32,拖网
15142,30.125472222222232,122.76816666666666,0.3,0.0,2020-03-14 02:56:32,拖网
15142,30.12530555555556,122.76822222222222,0.2,0.0,2020-03-14 03:06:31,拖网
15142,30.12533333333333,122.76813888888887,0.8,53.0,2020-03-14 03:16:32,拖网
15142,30.125277777777786,122.76797222222223,0.4,0.0,2020-03-14 03:26:39,拖网
15142,30.125750000000004,122.76808333333332,0.3,0.0,2020-03-14 03:36:32,拖网
15142,30.125611111111112,122.76805555555555,0.8,0.0,2020-03-14 03:46:31,拖网
15142,30.125722222222233,122.76813888888887,0.1,0.0,2020-03-14 03:56:31,拖网
15142,30.12538888888889,122.76791666666666,0.2,0.0,2020-03-14 04:06:53,拖网
15142,30.125694444444445,122.76797222222223,0.5,66.0,2020-03-14 04:16:31,拖网
15142,30.12586111111111,122.76805555555555,0.6,179.0,2020-03-14 04:26:31,拖网
15142,30.125472222222232,122.76811111111112,0.1,0.0,2020-03-14 04:36:31,拖网
15142,30.12544444444445,122.76819444444445,0.5,0.0,2020-03-14 04:46:31,拖网
15142,30.125555555555557,122.7685277777778,0.9,0.0,2020-03-14 04:56:32,拖网
15142,30.12580555555556,122.76813888888887,0.1,0.0,2020-03-14 05:06:31,拖网
15142,30.12552777777778,122.7675,1.9,267.0,2020-03-14 05:16:31,拖网
15142,30.124861111111112,122.7674722222222,0.5,0.0,2020-03-14 05:26:32,拖网
15142,30.124777777777766,122.76713888888894,0.8,296.0,2020-03-14 05:36:54,拖网
15142,30.12525,122.76655555555556,0.3,0.0,2020-03-14 05:46:31,拖网
15142,30.12544444444445,122.76616666666668,0.7,278.0,2020-03-14 05:56:31,拖网
15142,30.12566666666667,122.76616666666668,0.8,326.0,2020-03-14 06:06:31,拖网
15142,30.12552777777778,122.76641666666666,1.0,257.0,2020-03-14 06:16:31,拖网
15142,30.12469444444445,122.76644444444445,0.3,0.0,2020-03-14 06:26:31,拖网
15142,30.1245,122.76675,1.3,131.0,2020-03-14 06:36:31,拖网
15142,30.12436111111111,122.76738888888887,0.8,104.0,2020-03-14 06:46:31,拖网
15142,30.12444444444445,122.7674722222222,0.2,0.0,2020-03-14 06:56:31,拖网
15142,30.124527777777786,122.76766666666668,0.0,0.0,2020-03-14 07:06:31,拖网
15142,30.124472222222234,122.76752777777777,0.5,0.0,2020-03-14 07:16:31,拖网
15142,30.123777777777768,122.77155555555555,8.3,121.0,2020-03-14 07:26:30,拖网
15142,30.11458333333333,122.79483333333332,7.6,101.0,2020-03-14 07:36:30,拖网
15142,30.10222222222223,122.81811111111112,10.6,136.0,2020-03-14 07:46:30,拖网
15142,30.084027777777766,122.8419722222222,9.3,128.0,2020-03-14 07:56:57,拖网
15142,30.068805555555556,122.86577777777777,9.0,128.0,2020-03-14 08:06:53,拖网
15142,30.05419444444445,122.88794444444444,7.8,129.0,2020-03-14 08:16:30,拖网
15142,30.040138888888887,122.90966666666668,8.4,129.0,2020-03-14 08:26:30,拖网
15142,30.027027777777768,122.93088888888893,8.3,125.0,2020-03-14 08:36:30,拖网
15142,30.01491666666667,122.95172222222223,9.1,141.0,2020-03-14 08:46:30,拖网
15142,30.008555555555557,122.96163888888887,2.0,341.0,2020-03-14 09:06:30,拖网
15142,30.013222222222232,122.95969444444445,1.8,292.0,2020-03-14 09:16:30,拖网
15142,30.017,122.95641666666668,2.2,313.0,2020-03-14 09:26:30,拖网
15142,30.020777777777766,122.95266666666667,1.8,309.0,2020-03-14 09:36:30,拖网
15142,30.02494444444445,122.94916666666668,3.8,288.0,2020-03-14 09:46:30,拖网
15142,30.02925,122.94630555555555,1.5,347.0,2020-03-14 09:56:30,拖网
15142,30.03388888888889,122.94391666666668,1.8,321.0,2020-03-14 10:06:30,拖网
15142,30.038638888888887,122.94230555555555,1.7,311.0,2020-03-14 10:16:30,拖网
15142,30.04344444444445,122.94180555555555,1.5,336.0,2020-03-14 10:26:30,拖网
15142,30.04819444444445,122.93966666666668,2.4,16.0,2020-03-14 10:36:30,拖网
