渔船ID,lat,lon,速度,方向,time,type
2833,30.584166666666665,123.01341666666669,1.4,38.0,2018-12-31 17:33:14,拖网
2833,30.58708333333333,123.01591666666668,1.1,35.0,2018-12-31 17:43:14,拖网
2833,30.59047222222221,123.01522222222222,1.1,359.0,2018-12-31 17:53:14,拖网
2833,30.594055555555553,123.01347222222222,2.2,326.0,2018-12-31 18:03:14,拖网
2833,30.59775,123.01302777777776,1.2,4.0,2018-12-31 18:13:14,拖网
2833,30.597305555555554,123.01363888888888,3.9,174.0,2018-12-31 18:23:14,拖网
2833,30.596055555555555,123.01372222222223,1.1,274.0,2018-12-31 18:33:14,拖网
2833,30.595305555555555,123.01333333333334,0.2,0.0,2018-12-31 18:43:14,拖网
2833,30.60294444444445,123.02736111111106,9.1,48.0,2018-12-31 18:53:14,拖网
2833,30.62519444444445,123.0367222222222,9.7,353.0,2018-12-31 19:03:14,拖网
2833,30.649027777777768,123.04466666666666,9.9,33.0,2018-12-31 19:13:14,拖网
2833,30.65233333333333,123.04741666666666,9.3,184.0,2018-12-31 19:23:31,拖网
2833,30.647,123.04711111111112,1.7,227.0,2018-12-31 19:33:14,拖网
2833,30.642805555555555,123.04722222222222,1.9,200.0,2018-12-31 19:43:14,拖网
2833,30.63861111111111,123.04783333333334,1.0,184.0,2018-12-31 19:53:14,拖网
2833,30.63438888888889,123.04883333333332,2.0,150.0,2018-12-31 20:03:14,拖网
2833,30.630194444444445,123.04916666666666,1.4,168.0,2018-12-31 20:13:14,拖网
2833,30.62583333333333,123.04994444444445,1.6,176.0,2018-12-31 20:23:14,拖网
2833,30.62136111111111,123.05055555555555,1.7,188.0,2018-12-31 20:33:14,拖网
2833,30.616972222222234,123.04975,2.2,221.0,2018-12-31 20:43:14,拖网
2833,30.61263888888889,123.04863888888887,1.4,160.0,2018-12-31 20:53:14,拖网
2833,30.60819444444445,123.04769444444445,2.0,180.0,2018-12-31 21:03:14,拖网
2833,30.60375,123.04680555555555,2.5,175.0,2018-12-31 21:13:14,拖网
2833,30.598861111111113,123.04636111111107,1.6,182.0,2018-12-31 21:23:14,拖网
2833,30.59397222222222,123.04647222222222,1.3,169.0,2018-12-31 21:33:14,拖网
2833,30.588916666666666,123.04636111111107,1.7,164.0,2018-12-31 21:43:15,拖网
2833,30.58372222222221,123.04647222222222,2.2,173.0,2018-12-31 21:53:14,拖网
2833,30.57825,123.0469722222222,2.2,164.0,2018-12-31 22:03:34,拖网
2833,30.573027777777767,123.04819444444445,2.4,192.0,2018-12-31 22:13:14,拖网
2833,30.567611111111113,123.0487222222222,2.4,189.0,2018-12-31 22:23:13,拖网
2833,30.56216666666667,123.04816666666666,1.9,169.0,2018-12-31 22:33:13,拖网
2833,30.55666666666667,123.04869444444445,2.0,191.0,2018-12-31 22:43:13,拖网
2833,30.55119444444445,123.04777777777778,1.8,219.0,2018-12-31 22:53:13,拖网
2833,30.54572222222221,123.04711111111112,1.8,196.0,2018-12-31 23:03:13,拖网
2833,30.540194444444452,123.046,2.5,185.0,2018-12-31 23:13:13,拖网
2833,30.534472222222234,123.0457222222222,2.2,164.0,2018-12-31 23:23:13,拖网
2833,30.529,123.04483333333332,2.2,166.0,2018-12-31 23:33:13,拖网
2833,30.523555555555557,123.04361111111106,2.2,188.0,2018-12-31 23:43:14,拖网
2833,30.51819444444445,123.04238888888894,2.0,195.0,2018-12-31 23:53:13,拖网
2833,30.512583333333332,123.0415,2.0,192.0,2019-01-01 00:03:13,拖网
2833,30.50711111111111,123.04030555555555,2.1,195.0,2019-01-01 00:13:13,拖网
2833,30.50169444444445,123.03916666666666,2.4,170.0,2019-01-01 00:23:13,拖网
2833,30.49597222222221,123.03752777777777,1.9,169.0,2019-01-01 00:33:14,拖网
2833,30.490361111111113,123.03647222222223,2.9,154.0,2019-01-01 00:43:13,拖网
2833,30.484444444444453,123.03577777777777,1.8,181.0,2019-01-01 00:53:13,拖网
2833,30.47886111111111,123.03511111111106,3.0,178.0,2019-01-01 01:03:13,拖网
2833,30.467777777777766,123.03719444444445,1.9,158.0,2019-01-01 01:23:13,拖网
2833,30.46208333333333,123.03647222222223,2.2,148.0,2019-01-01 01:33:35,拖网
2833,30.456888888888887,123.03555555555555,1.9,180.0,2019-01-01 01:43:13,拖网
2833,30.451694444444442,123.03436111111112,1.5,180.0,2019-01-01 01:53:13,拖网
2833,30.446472222222226,123.03275,2.2,182.0,2019-01-01 02:03:13,拖网
2833,30.436,123.0300277777778,3.1,220.0,2019-01-01 02:23:13,拖网
2833,30.43077777777778,123.02811111111113,4.1,252.0,2019-01-01 02:33:13,拖网
2833,30.43338888888889,123.02775,1.0,295.0,2019-01-01 02:43:13,拖网
2833,30.43105555555556,123.02563888888888,1.2,271.0,2019-01-01 02:53:13,拖网
2833,30.445,123.03566666666666,7.3,51.0,2019-01-01 03:03:13,拖网
2833,30.453722222222233,123.03525,2.7,318.0,2019-01-01 03:13:13,拖网
2833,30.45825,123.03461111111113,2.0,355.0,2019-01-01 03:23:13,拖网
2833,30.462888888888887,123.03422222222223,2.0,335.0,2019-01-01 03:33:13,拖网
2833,30.467861111111112,123.03169444444444,2.2,348.0,2019-01-01 03:43:13,拖网
2833,30.472916666666666,123.03063888888887,2.1,317.0,2019-01-01 03:53:13,拖网
2833,30.478222222222207,123.02805555555555,2.0,352.0,2019-01-01 04:03:34,拖网
2833,30.48325,123.02616666666668,2.0,348.0,2019-01-01 04:13:13,拖网
2833,30.48838888888889,123.02622222222222,2.0,4.0,2019-01-01 04:23:13,拖网
2833,30.49355555555556,123.02466666666666,1.6,355.0,2019-01-01 04:33:13,拖网
2833,30.49866666666667,123.02366666666668,2.0,355.0,2019-01-01 04:43:13,拖网
2833,30.50386111111111,123.02280555555555,2.2,17.0,2019-01-01 04:53:13,拖网
2833,30.508944444444445,123.02116666666667,2.2,301.0,2019-01-01 05:03:13,拖网
2833,30.51383333333333,123.01833333333332,2.3,333.0,2019-01-01 05:13:13,拖网
2833,30.518611111111113,123.01580555555556,2.3,351.0,2019-01-01 05:23:12,拖网
2833,30.52333333333333,123.01369444444444,2.0,355.0,2019-01-01 05:33:12,拖网
2833,30.528055555555554,123.01436111111113,2.7,332.0,2019-01-01 05:43:12,拖网
2833,30.5325,123.01222222222222,2.6,293.0,2019-01-01 05:53:12,拖网
2833,30.537138888888887,123.01013888888887,1.4,17.0,2019-01-01 06:03:12,拖网
2833,30.542305555555558,123.00897222222223,2.4,327.0,2019-01-01 06:13:12,拖网
2833,30.54716666666667,123.00708333333333,1.8,342.0,2019-01-01 06:23:12,拖网
2833,30.552055555555555,123.00661111111113,1.4,10.0,2019-01-01 06:33:12,拖网
2833,30.5565,123.00636111111106,1.5,17.0,2019-01-01 06:43:12,拖网
2833,30.56091666666667,123.00494444444445,1.7,339.0,2019-01-01 06:53:12,拖网
2833,30.56558333333333,123.00488888888893,2.0,326.0,2019-01-01 07:03:35,拖网
2833,30.56983333333333,123.00494444444445,0.9,0.0,2019-01-01 07:13:12,拖网
2833,30.574222222222208,123.00613888888887,1.6,0.0,2019-01-01 07:23:12,拖网
2833,30.57905555555555,123.00455555555556,1.9,6.0,2019-01-01 07:33:12,拖网
2833,30.58347222222222,123.00538888888887,2.1,44.0,2019-01-01 07:43:12,拖网
2833,30.586527777777768,123.00875,1.6,60.0,2019-01-01 07:53:12,拖网
2833,30.585777777777786,123.01111111111106,3.3,255.0,2019-01-01 08:03:12,拖网
2833,30.584611111111112,123.00936111111113,0.7,0.0,2019-01-01 08:13:12,拖网
2833,30.58388888888889,123.00858333333332,3.7,4.0,2019-01-01 08:23:12,拖网
2833,30.604055555555554,123.00344444444444,8.7,354.0,2019-01-01 08:33:35,拖网
2833,30.623638888888888,122.99775,8.0,317.0,2019-01-01 08:43:12,拖网
2833,30.63663888888889,122.9842777777778,2.4,292.0,2019-01-01 08:53:12,拖网
2833,30.62961111111111,122.98355555555555,1.9,190.0,2019-01-01 09:03:12,拖网
2833,30.62033333333333,122.98288888888894,1.3,174.0,2019-01-01 09:23:12,拖网
2833,30.61558333333333,122.98258333333334,1.6,171.0,2019-01-01 09:33:12,拖网
2833,30.61058333333333,122.98241666666668,1.8,182.0,2019-01-01 09:43:12,拖网
2833,30.60541666666667,122.98161111111106,1.6,178.0,2019-01-01 09:53:12,拖网
2833,30.600388888888887,122.98091666666667,1.5,199.0,2019-01-01 10:03:12,拖网
2833,30.595055555555554,122.9812777777778,2.4,150.0,2019-01-01 10:13:12,拖网
2833,30.58958333333333,122.9832222222222,2.3,151.0,2019-01-01 10:23:12,拖网
2833,30.57833333333333,122.98683333333334,1.4,170.0,2019-01-01 10:43:12,拖网
2833,30.57247222222223,122.9865,1.9,161.0,2019-01-01 10:53:12,拖网
2833,30.56669444444445,122.987,2.3,153.0,2019-01-01 11:03:12,拖网
2833,30.56088888888889,122.98702777777778,3.7,146.0,2019-01-01 11:13:12,拖网
2833,30.555194444444453,122.98675,4.1,154.0,2019-01-01 11:23:11,拖网
2833,30.549194444444453,122.98583333333332,2.5,0.0,2019-01-01 11:33:13,拖网
2833,30.54336111111111,122.98516666666669,1.3,183.0,2019-01-01 11:43:35,拖网
2833,30.537805555555558,122.9849722222222,2.1,170.0,2019-01-01 11:53:11,拖网
2833,30.53191666666667,122.98808333333334,2.1,155.0,2019-01-01 12:03:35,拖网
2833,30.5205,122.99258333333334,2.2,152.0,2019-01-01 12:23:11,拖网
2833,30.515138888888888,122.99480555555556,1.9,146.0,2019-01-01 12:33:11,拖网
2833,30.504055555555553,122.99672222222223,2.8,163.0,2019-01-01 12:53:11,拖网
2833,30.498027777777786,122.9975277777778,2.0,172.0,2019-01-01 13:03:11,拖网
2833,30.4925,122.9982222222222,1.9,168.0,2019-01-01 13:13:11,拖网
2833,30.48680555555556,122.99886111111113,2.8,175.0,2019-01-01 13:23:11,拖网
2833,30.480694444444442,122.99911111111106,2.8,181.0,2019-01-01 13:33:11,拖网
2833,30.475055555555553,122.99902777777777,3.6,174.0,2019-01-01 13:43:10,拖网
2833,30.469777777777768,123.00155555555556,2.9,126.0,2019-01-01 13:53:10,拖网
2833,30.46433333333333,123.00225,6.7,238.0,2019-01-01 14:03:10,拖网
2833,30.466,123.00238888888887,2.3,142.0,2019-01-01 14:13:16,拖网
2833,30.46155555555555,123.00294444444445,3.5,0.0,2019-01-01 14:23:22,拖网
2833,30.47169444444444,122.99388888888888,6.3,336.0,2019-01-01 14:33:35,拖网
2833,30.48577777777778,122.98566666666666,6.3,306.0,2019-01-01 14:43:11,拖网
2833,30.50119444444445,122.97483333333334,6.8,331.0,2019-01-01 14:53:10,拖网
2833,30.51822222222221,122.96313888888888,8.0,327.0,2019-01-01 15:03:10,拖网
2833,30.53491666666667,122.95155555555556,7.7,344.0,2019-01-01 15:13:10,拖网
2833,30.552750000000003,122.9422777777778,7.5,336.0,2019-01-01 15:23:10,拖网
2833,30.569138888888887,122.92694444444444,9.5,298.0,2019-01-01 15:33:10,拖网
2833,30.587861111111113,122.9125,7.9,331.0,2019-01-01 15:43:10,拖网
2833,30.60733333333333,122.89761111111113,8.9,318.0,2019-01-01 15:53:10,拖网
2833,30.626722222222234,122.8814722222222,8.4,328.0,2019-01-01 16:03:10,拖网
2833,30.64608333333333,122.86438888888887,8.9,321.0,2019-01-01 16:13:10,拖网
2833,30.665527777777786,122.84833333333331,8.9,320.0,2019-01-01 16:23:10,拖网
2833,30.685027777777766,122.83147222222222,9.1,326.0,2019-01-01 16:33:10,拖网
2833,30.70630555555556,122.81258333333334,9.9,319.0,2019-01-01 16:43:10,拖网
2833,30.72494444444445,122.80380555555556,1.9,90.0,2019-01-01 16:53:10,拖网
2833,30.72486111111111,122.80408333333334,0.4,0.0,2019-01-01 17:03:14,拖网
2833,30.724916666666665,122.804,0.2,0.0,2019-01-01 17:13:10,拖网
2833,30.72475,122.80408333333334,0.2,0.0,2019-01-01 17:23:10,拖网
2833,30.725222222222207,122.80372222222222,0.2,0.0,2019-01-01 17:33:10,拖网
2833,30.725277777777766,122.80372222222222,0.2,0.0,2019-01-01 17:43:10,拖网
2833,30.725305555555554,122.80375,0.3,0.0,2019-01-01 17:53:16,拖网
2833,30.725305555555554,122.80369444444445,0.2,0.0,2019-01-01 18:03:33,拖网
2833,30.725305555555554,122.80369444444445,0.1,0.0,2019-01-01 18:13:10,拖网
2833,30.725305555555554,122.80372222222222,0.0,0.0,2019-01-01 18:23:10,拖网
2833,30.72533333333333,122.80375,0.4,0.0,2019-01-01 18:33:10,拖网
2833,30.725277777777766,122.80372222222222,0.1,0.0,2019-01-01 18:43:10,拖网
