渔船ID,lat,lon,速度,方向,time,type
2372,30.72225,122.80358333333332,0.1,0.0,2018-10-04 11:24:01,拖网
2372,30.722222222222207,122.80358333333332,0.0,0.0,2018-10-04 11:34:01,拖网
2372,30.722277777777766,122.80361111111112,0.0,0.0,2018-10-04 11:44:01,拖网
2372,30.722305555555554,122.80352777777777,0.1,0.0,2018-10-04 11:54:01,拖网
2372,30.72225,122.80355555555555,0.0,0.0,2018-10-04 12:05:01,拖网
2372,30.72758333333333,122.79975,5.4,1.0,2018-10-04 12:14:01,拖网
2372,30.743972222222233,122.78391666666666,9.6,304.0,2018-10-04 12:24:01,拖网
2372,30.747916666666665,122.75305555555555,10.2,279.0,2018-10-04 12:34:01,拖网
2372,30.749000000000002,122.72038888888888,10.3,259.0,2018-10-04 12:44:01,拖网
2372,30.74616666666667,122.68775,10.5,254.0,2018-10-04 12:54:01,拖网
2372,30.74233333333333,122.65527777777778,9.2,267.0,2018-10-04 13:04:01,拖网
2372,30.74163888888889,122.62741666666666,8.0,269.0,2018-10-04 13:14:01,拖网
2372,30.74130555555556,122.60002777777777,8.1,268.0,2018-10-04 13:24:01,拖网
2372,30.740222222222233,122.57155555555555,9.2,265.0,2018-10-04 13:34:01,拖网
2372,30.737805555555557,122.54205555555555,10.6,268.0,2018-10-04 13:44:01,拖网
2372,30.73838888888889,122.5125,8.0,271.0,2018-10-04 13:54:01,拖网
2372,30.73394444444445,122.4825277777778,11.1,240.0,2018-10-04 14:04:01,拖网
2372,30.735138888888887,122.45808333333332,6.1,283.0,2018-10-04 14:14:01,拖网
2372,30.73830555555556,122.45297222222223,0.8,261.0,2018-10-04 14:24:01,拖网
2372,30.738916666666668,122.45194444444445,1.1,335.0,2018-10-04 14:34:01,拖网
2372,30.73777777777779,122.4524722222222,0.7,0.0,2018-10-04 14:44:01,拖网
2372,30.739027777777785,122.45172222222223,1.7,331.0,2018-10-04 14:54:01,拖网
2372,30.738416666666666,122.45205555555556,1.1,322.0,2018-10-04 15:04:01,拖网
2372,30.73838888888889,122.4519722222222,0.0,0.0,2018-10-04 15:14:01,拖网
2372,30.738555555555557,122.452,0.0,0.0,2018-10-04 15:24:01,拖网
2372,30.73836111111111,122.45211111111112,0.1,0.0,2018-10-04 15:34:01,拖网
2372,30.73852777777779,122.4519722222222,0.0,0.0,2018-10-04 15:45:01,拖网
2372,30.7385,122.4519722222222,0.1,0.0,2018-10-04 15:54:01,拖网
2372,30.73844444444445,122.452,0.0,0.0,2018-10-04 16:04:01,拖网
2372,30.73852777777779,122.4519722222222,0.2,0.0,2018-10-04 16:14:01,拖网
2372,30.73852777777779,122.4519722222222,0.2,0.0,2018-10-04 16:24:01,拖网
2372,30.73852777777779,122.4519722222222,0.0,0.0,2018-10-04 16:34:01,拖网
2372,30.738555555555557,122.45194444444445,0.2,0.0,2018-10-04 16:44:01,拖网
2372,30.7385,122.45183333333334,0.2,0.0,2018-10-04 16:54:01,拖网
2372,30.73852777777779,122.45194444444445,0.2,0.0,2018-10-04 17:04:01,拖网
2372,30.73847222222221,122.45194444444445,0.3,0.0,2018-10-04 17:14:01,拖网
2372,30.7385,122.45205555555556,0.2,0.0,2018-10-04 17:24:01,拖网
2372,30.7385,122.45188888888887,0.1,0.0,2018-10-04 17:34:01,拖网
2372,30.73847222222221,122.45208333333332,0.2,0.0,2018-10-04 17:44:01,拖网
2372,30.738555555555557,122.452,0.2,0.0,2018-10-04 17:54:01,拖网
2372,30.7385,122.45208333333332,0.1,0.0,2018-10-04 18:05:01,拖网
2372,30.73852777777779,122.45205555555556,0.0,0.0,2018-10-04 18:14:01,拖网
2372,30.7385,122.45205555555556,0.1,0.0,2018-10-04 18:24:01,拖网
2372,30.73852777777779,122.452,0.0,0.0,2018-10-04 18:34:01,拖网
2372,30.738555555555557,122.45205555555556,0.1,0.0,2018-10-04 18:44:01,拖网
2372,30.73852777777779,122.45205555555556,0.0,0.0,2018-10-04 18:54:01,拖网
2372,30.7385,122.45205555555556,0.1,0.0,2018-10-04 19:04:01,拖网
2372,30.7385,122.45205555555556,0.1,0.0,2018-10-04 19:14:01,拖网
2372,30.73852777777779,122.45208333333332,0.0,0.0,2018-10-04 19:24:01,拖网
2372,30.7385,122.45208333333332,0.0,0.0,2018-10-04 19:34:01,拖网
2372,30.7385,122.45216666666668,0.2,0.0,2018-10-04 19:44:01,拖网
2372,30.7385,122.4520277777778,0.1,0.0,2018-10-04 19:54:01,拖网
