渔船ID,lat,lon,速度,方向,time,type
4513,30.16144244444445,122.73338466666668,10.4,64.0,2017-09-17 09:20:18,刺网
4513,30.177553555555555,122.75674577777778,9.5,38.0,2017-09-17 09:30:19,刺网
4513,30.19419244444445,122.77866244444445,8.5,48.0,2017-09-17 09:40:19,刺网
4513,30.210914666666664,122.80105133333332,8.2,50.0,2017-09-17 09:50:21,刺网
4513,30.228275777777768,122.82594022222223,10.2,48.0,2017-09-17 10:01:20,刺网
4513,30.25669244444445,122.86710688888893,8.2,59.0,2017-09-17 10:20:19,刺网
4513,30.27083133333333,122.88985688888893,7.6,37.0,2017-09-17 10:30:19,刺网
4513,30.285636888888888,122.91191244444444,8.7,54.0,2017-09-17 10:40:18,刺网
4513,30.299914666666666,122.93405133333336,8.1,42.0,2017-09-17 10:50:18,刺网
4513,30.31483133333333,122.95616244444444,8.3,49.0,2017-09-17 11:00:19,刺网
4513,30.32888688888889,122.97846799999999,8.6,52.0,2017-09-17 11:10:19,刺网
4513,30.34135911111111,123.00182911111112,8.8,56.0,2017-09-17 11:20:19,刺网
4513,30.356053555555555,123.02546799999999,8.0,54.0,2017-09-17 11:30:49,刺网
4513,30.37016466666667,123.04488466666668,8.1,46.0,2017-09-17 11:40:17,刺网
4513,30.38191466666667,123.06746799999999,9.5,54.0,2017-09-17 11:50:18,刺网
4513,30.39433133333333,123.08988466666668,8.4,49.0,2017-09-17 12:00:17,刺网
4513,30.40985911111111,123.107468,8.3,56.0,2017-09-17 12:10:17,刺网
4513,30.423136888888887,123.12841244444445,7.6,64.0,2017-09-17 12:20:18,刺网
4513,30.43283133333333,123.15335688888894,8.5,57.0,2017-09-17 12:30:17,刺网
4513,30.444748,123.1759957777778,8.3,57.0,2017-09-17 12:40:17,刺网
4513,30.456692444444442,123.19785688888894,8.0,46.0,2017-09-17 12:50:19,刺网
4513,30.46877577777777,123.218718,6.4,57.0,2017-09-17 13:00:18,刺网
4513,30.481803555555558,123.23769022222223,7.9,56.0,2017-09-17 13:10:18,刺网
4513,30.49422022222221,123.25849577777781,7.6,47.0,2017-09-17 13:20:18,刺网
4513,30.504386888888888,123.28005133333332,7.8,65.0,2017-09-17 13:30:18,刺网
4513,30.51785911111111,123.29735688888887,7.8,47.0,2017-09-17 13:40:17,刺网
4513,30.53110911111111,123.316468,9.0,61.0,2017-09-17 13:50:17,刺网
4513,30.546248,123.33432911111113,7.2,42.0,2017-09-17 14:00:50,刺网
4513,30.55860911111111,123.35116244444444,7.8,61.0,2017-09-17 14:10:18,刺网
4513,30.573664666666666,123.3656902222222,7.0,8.0,2017-09-17 14:20:18,刺网
4513,30.59883133333333,123.40091244444444,7.7,60.0,2017-09-17 14:40:18,刺网
4513,30.61127577777778,123.41966244444444,7.5,64.0,2017-09-17 14:50:18,刺网
4513,30.62397022222222,123.43791244444445,7.5,54.0,2017-09-17 15:00:17,刺网
4513,30.636553555555555,123.4559957777778,6.7,32.0,2017-09-17 15:10:18,刺网
4513,30.64794244444445,123.4752457777778,7.4,64.0,2017-09-17 15:20:18,刺网
4513,30.65983133333333,123.49505133333334,7.8,55.0,2017-09-17 15:30:50,刺网
4513,30.670025777777767,123.51480133333334,7.2,50.0,2017-09-17 15:40:18,刺网
4513,30.68294244444445,123.53321799999999,8.4,50.0,2017-09-17 15:50:18,刺网
4513,30.694914666666666,123.55252355555555,8.3,75.0,2017-09-17 16:00:17,刺网
