渔船ID,lat,lon,速度,方向,time,type
16450,29.968805555555555,122.38188888888888,8.6,80.0,2018-08-18 08:35:01,围网
16450,29.96605555555556,122.41022222222223,9.4,102.0,2018-08-18 08:45:01,围网
16450,29.959083333333336,122.43672222222223,8.5,94.0,2018-08-18 08:55:01,围网
16450,29.96158333333333,122.46088888888893,7.4,84.0,2018-08-18 09:05:01,围网
16450,29.953555555555557,122.48280555555556,9.1,116.0,2018-08-18 09:15:01,围网
16450,29.944555555555556,122.50525,7.5,123.0,2018-08-18 09:25:01,围网
16450,29.935666666666666,122.52713888888887,7.4,115.0,2018-08-18 09:35:01,围网
16450,29.91933333333333,122.57083333333333,7.4,118.0,2018-08-18 09:55:01,围网
16450,29.906277777777767,122.58955555555555,7.3,134.0,2018-08-18 10:05:01,围网
16450,29.895666666666664,122.6087222222222,7.2,117.0,2018-08-18 10:15:01,围网
16450,29.886416666666666,122.62744444444445,7.4,126.0,2018-08-18 10:25:01,围网
16450,29.876027777777786,122.6454722222222,5.3,130.0,2018-08-18 10:35:01,围网
16450,29.86572222222221,122.66436111111112,7.1,117.0,2018-08-18 10:45:01,围网
16450,29.855472222222232,122.68280555555555,6.0,112.0,2018-08-18 10:55:01,围网
16450,29.84458333333333,122.7002777777778,7.4,131.0,2018-08-18 11:05:01,围网
16450,29.835555555555555,122.71808333333333,6.3,111.0,2018-08-18 11:15:01,围网
16450,29.82755555555556,122.73563888888887,6.9,105.0,2018-08-18 11:25:01,围网
16450,29.82141666666667,122.75313888888893,6.5,117.0,2018-08-18 11:35:01,围网
16450,29.814277777777786,122.76369444444444,6.5,112.0,2018-08-18 11:45:01,围网
16450,29.80763888888889,122.78055555555555,6.3,118.0,2018-08-18 11:55:01,围网
16450,29.798111111111112,122.7980277777778,6.8,106.0,2018-08-18 12:05:01,围网
16450,29.78972222222223,122.81344444444444,6.3,111.0,2018-08-18 12:15:01,围网
16450,29.782055555555555,122.83008333333332,6.3,117.0,2018-08-18 12:25:01,围网
16450,29.77458333333333,122.84744444444445,5.7,117.0,2018-08-18 12:35:01,围网
16450,29.76736111111111,122.86447222222222,6.3,127.0,2018-08-18 12:45:01,围网
16450,29.75986111111111,122.881,5.5,114.0,2018-08-18 12:55:01,围网
16450,29.751777777777768,122.89683333333336,4.8,110.0,2018-08-18 13:05:01,围网
16450,29.743944444444452,122.91363888888893,5.7,107.0,2018-08-18 13:15:01,围网
16450,29.736,122.93008333333334,5.4,103.0,2018-08-18 13:25:01,围网
16450,29.727611111111113,122.94669444444445,6.0,120.0,2018-08-18 13:35:01,围网
16450,29.719527777777767,122.96266666666668,5.8,133.0,2018-08-18 13:45:01,围网
16450,29.710666666666665,122.97908333333334,6.4,115.0,2018-08-18 13:55:01,围网
16450,29.70127777777777,122.99516666666668,6.6,133.0,2018-08-18 14:05:01,围网
16450,29.692055555555555,123.01088888888893,5.0,118.0,2018-08-18 14:15:01,围网
16450,29.682944444444445,123.02672222222223,6.4,115.0,2018-08-18 14:25:01,围网
16450,29.67363888888889,123.0425,6.4,122.0,2018-08-18 14:35:01,围网
16450,29.664305555555554,123.05866666666668,8.7,110.0,2018-08-18 14:45:01,围网
16450,29.65558333333333,123.07483333333332,7.0,117.0,2018-08-18 14:55:01,围网
16450,29.64708333333333,123.09130555555555,6.1,117.0,2018-08-18 15:05:01,围网
16450,29.638222222222232,123.10791666666664,6.9,121.0,2018-08-18 15:15:01,围网
16450,29.628888888888888,123.12411111111106,5.6,134.0,2018-08-18 15:25:01,围网
16450,29.619611111111112,123.14033333333334,7.8,120.0,2018-08-18 15:35:01,围网
16450,29.610194444444453,123.15722222222223,6.9,122.0,2018-08-18 15:45:01,围网
16450,29.600555555555548,123.17566666666669,7.1,126.0,2018-08-18 15:55:01,围网
16450,29.59375,123.19461111111113,7.1,109.0,2018-08-18 16:05:01,围网
16450,29.58619444444444,123.21319444444444,5.0,143.0,2018-08-18 16:15:01,围网
16450,29.587138888888887,123.21316666666668,2.3,327.0,2018-08-18 16:25:01,围网
16450,29.590916666666665,123.21219444444445,3.3,5.0,2018-08-18 16:35:01,围网
16450,29.590305555555553,123.22261111111106,2.1,87.0,2018-08-18 16:45:01,围网
16450,29.592861111111112,123.22733333333332,2.0,48.0,2018-08-18 16:55:01,围网
16450,29.597555555555555,123.23044444444444,2.0,32.0,2018-08-18 17:05:01,围网
16450,29.60205555555555,123.23213888888893,1.7,41.0,2018-08-18 17:15:01,围网
16450,29.60458333333333,123.23688888888887,1.4,84.0,2018-08-18 17:25:01,围网
16450,29.604111111111113,123.24291666666666,2.7,87.0,2018-08-18 17:35:01,围网
16450,29.60252777777778,123.24825,3.1,112.0,2018-08-18 17:45:01,围网
16450,29.600777777777786,123.2524722222222,2.8,100.0,2018-08-18 17:55:01,围网
16450,29.598666666666666,123.25669444444445,2.2,101.0,2018-08-18 18:05:01,围网
16450,29.59647222222221,123.26030555555555,1.9,128.0,2018-08-18 18:15:01,围网
16450,29.59483333333333,123.26405555555556,3.1,115.0,2018-08-18 18:25:01,围网
16450,29.59322222222222,123.26788888888888,2.2,132.0,2018-08-18 18:35:01,围网
16450,29.59144444444444,123.27175,1.7,133.0,2018-08-18 18:45:01,围网
16450,29.589555555555553,123.2757777777778,1.8,122.0,2018-08-18 18:55:01,围网
16450,29.587611111111112,123.27952777777777,1.9,72.0,2018-08-18 19:05:01,围网
16450,29.58655555555555,123.28391666666666,2.3,113.0,2018-08-18 19:15:01,围网
16450,29.58483333333333,123.28794444444445,1.2,77.0,2018-08-18 19:25:01,围网
16450,29.58294444444445,123.29213888888887,0.9,145.0,2018-08-18 19:35:01,围网
16450,29.580805555555557,123.29569444444445,1.4,153.0,2018-08-18 19:45:01,围网
16450,29.57833333333333,123.29911111111107,1.4,129.0,2018-08-18 19:55:01,围网
16450,29.575416666666666,123.3022222222222,3.8,183.0,2018-08-18 20:05:01,围网
16450,29.572861111111113,123.30536111111113,1.0,124.0,2018-08-18 20:15:01,围网
16450,29.5735,123.30163888888887,2.6,277.0,2018-08-18 20:25:01,围网
16450,29.573583333333332,123.30113888888887,3.9,11.0,2018-08-18 20:35:01,围网
16450,29.57530555555556,123.30141666666664,2.5,326.0,2018-08-18 20:45:01,围网
16450,29.576027777777767,123.30236111111107,4.1,302.0,2018-08-18 20:55:01,围网
16450,29.57336111111111,123.30558333333332,4.4,158.0,2018-08-18 21:05:01,围网
16450,29.560666666666666,123.31083333333332,5.0,155.0,2018-08-18 21:15:01,围网
16450,29.54930555555556,123.31638888888888,3.9,159.0,2018-08-18 21:25:01,围网
16450,29.5485,123.31916666666666,4.8,329.0,2018-08-18 21:35:01,围网
16450,29.54405555555556,123.32744444444445,1.0,161.0,2018-08-18 21:45:01,围网
16450,29.53991666666667,123.32783333333332,1.6,203.0,2018-08-18 21:55:01,围网
16450,29.53566666666667,123.32652777777777,1.0,0.0,2018-08-18 22:05:01,围网
16450,29.531861111111112,123.32477777777778,2.5,231.0,2018-08-18 22:15:01,围网
16450,29.528416666666665,123.32344444444445,0.8,0.0,2018-08-18 22:25:01,围网
16450,29.525,123.32308333333332,2.3,139.0,2018-08-18 22:35:01,围网
16450,29.52172222222222,123.32205555555555,1.3,131.0,2018-08-18 22:45:01,围网
16450,29.518527777777766,123.31938888888888,1.7,225.0,2018-08-18 22:55:01,围网
16450,29.51586111111111,123.31561111111112,2.0,270.0,2018-08-18 23:05:01,围网
16450,29.514,123.31105555555555,1.2,134.0,2018-08-18 23:15:01,围网
16450,29.511972222222226,123.30713888888887,1.3,0.0,2018-08-18 23:25:01,围网
