渔船ID,lat,lon,速度,方向,time,type
980,30.47261111111111,122.36319444444445,0.0,0.0,2020-01-06 07:20:37,刺网
980,30.47258333333333,122.36319444444445,0.1,0.0,2020-01-06 07:30:37,刺网
980,30.472555555555548,122.36322222222222,0.2,0.0,2020-01-06 07:40:37,刺网
980,30.474694444444445,122.36258333333332,2.6,38.0,2020-01-06 07:50:37,刺网
980,30.473166666666664,122.34833333333331,0.1,0.0,2020-01-06 08:10:37,刺网
980,30.473166666666664,122.34838888888888,0.2,0.0,2020-01-06 08:20:37,刺网
980,30.473166666666664,122.34838888888888,0.2,0.0,2020-01-06 08:30:37,刺网
980,30.473111111111113,122.34863888888887,0.0,0.0,2020-01-06 08:40:37,刺网
980,30.47786111111111,122.3534722222222,7.0,34.0,2020-01-06 08:50:37,刺网
980,30.4945,122.36686111111106,7.1,46.0,2020-01-06 09:00:37,刺网
980,30.50113888888889,122.38552777777778,6.0,84.0,2020-01-06 09:10:37,刺网
980,30.505472222222235,122.43630555555555,9.3,83.0,2020-01-06 09:30:37,刺网
980,30.50883333333333,122.46544444444444,9.5,78.0,2020-01-06 09:40:37,刺网
980,30.512694444444445,122.49561111111113,8.6,78.0,2020-01-06 09:50:37,刺网
980,30.516722222222214,122.52583333333334,9.8,78.0,2020-01-06 10:00:37,刺网
980,30.52063888888889,122.5557777777778,9.9,84.0,2020-01-06 10:10:37,刺网
980,30.528722222222214,122.61494444444445,9.3,86.0,2020-01-06 10:30:37,刺网
980,30.532722222222233,122.64519444444444,10.4,88.0,2020-01-06 10:40:37,刺网
980,30.54144444444445,122.70519444444444,8.9,85.0,2020-01-06 11:00:37,刺网
980,30.54944444444445,122.73375,9.2,67.0,2020-01-06 11:10:37,刺网
980,30.563250000000004,122.75822222222223,8.9,57.0,2020-01-06 11:20:37,刺网
980,30.577305555555554,122.78169444444444,8.9,61.0,2020-01-06 11:30:37,刺网
980,30.59161111111111,122.80463888888887,8.4,62.0,2020-01-06 11:40:37,刺网
980,30.608305555555557,122.82488888888888,8.4,46.0,2020-01-06 11:50:37,刺网
980,30.62897222222222,122.83677777777777,8.2,6.0,2020-01-06 12:00:37,刺网
980,30.651888888888887,122.83805555555556,8.3,353.0,2020-01-06 12:10:37,刺网
980,30.674527777777786,122.83397222222222,8.4,345.0,2020-01-06 12:20:36,刺网
980,30.69125,122.82494444444444,0.5,0.0,2020-01-06 12:30:36,刺网
980,30.692222222222235,122.8255,1.5,322.0,2020-01-06 12:40:36,刺网
